fipstate,naics,emp,qp1,ap,est,year
53,451///,16632,60845,261574,1701,2005
53,452///,55914,280325,1220840,570,2005
53,453///,20345,87593,372223,3060,2005
53,454///,9041,74290,323571,1160,2005
53,481///,11639,153467,603255,121,2005
53,483///,3248,47858,197760,112,2005
53,484///,24837,208254,948674,2470,2005
53,485///,5371,26387,116095,238,2005
53,486///,0,0,0,18,2005
53,487///,0,0,0,73,2005
53,488///,17273,203208,822788,1088,2005
53,492///,10362,77206,319502,351,2005
53,493///,10613,109874,458543,296,2005
53,511///,51541,1217177,5461408,903,2005
53,512///,4903,21501,96871,433,2005
53,515///,4871,65000,263754,195,2005
53,516///,1309,23701,120186,81,2005
53,517///,32885,546531,2041161,1055,2005
53,518///,8836,135655,567532,506,2005
53,519///,969,25166,105196,53,2005
53,521///,0,0,0,1,2005
53,522///,60179,859116,3224983,4852,2005
53,523///,11513,336835,1138930,1833,2005
53,524///,36603,573030,2068515,3625,2005
53,525///,0,0,0,111,2005
53,531///,37341,294221,1303076,8531,2005
53,532///,12752,93567,405808,1456,2005
53,533///,495,5994,25725,44,2005
53,541///,147540,2029188,9140640,18399,2005
53,551///,53877,1167314,4669436,885,2005
53,561///,119482,860510,4180335,8008,2005
53,562///,11290,143923,592176,388,2005
53,611///,44690,244775,1019014,2062,2005
53,621///,121969,1264282,5769534,11310,2005
53,622///,86360,950733,4091517,114,2005
53,623///,54114,290499,1198662,1797,2005
53,624///,55532,250994,1071216,4307,2005
53,711///,10277,150783,508683,804,2005
53,712///,2363,15065,61765,164,2005
53,713///,45097,214161,925915,1738,2005
53,721///,29026,127641,581808,1622,2005
53,722///,185779,593972,2600670,13341,2005
53,811///,26224,191571,835115,5103,2005
53,812///,26489,124837,539422,4444,2005
53,813///,53919,290290,1211498,6415,2005
54,113///,0,0,0,305,2005
54,114///,0,0,0,1,2005
54,115///,0,0,0,42,2005
54,211///,1806,20308,88224,188,2005
54,212///,17682,258390,1093885,256,2005
54,213///,3552,29995,147427,187,2005
54,221///,6251,99109,400765,238,2005
54,236///,9271,54382,259060,1905,2005
54,237///,5384,48149,271901,331,2005
54,238///,15187,106266,514671,2389,2005
54,311///,4485,24405,101373,83,2005
54,312///,0,0,0,12,2005
54,313///,379,1658,6645,5,2005
54,314///,0,0,0,15,2005
54,315///,0,0,0,11,2005
54,321///,9849,63927,268104,248,2005
54,322///,724,6138,24061,10,2005
54,323///,2645,19856,85549,112,2005
54,324///,933,12926,60864,24,2005
54,325///,9488,166770,617430,70,2005
54,326///,4102,29061,130169,54,2005
54,327///,4214,31999,137573,123,2005
54,331///,7891,110547,409269,43,2005
54,332///,6883,60976,253165,257,2005
54,333///,2453,21993,101614,93,2005
54,334///,1225,10364,38050,26,2005
54,335///,842,7037,34834,28,2005
54,336///,3729,53915,211998,33,2005
54,337///,948,5279,22755,67,2005
54,339///,1443,11960,49561,92,2005
54,423///,13324,123819,522124,1099,2005
54,424///,7047,55351,242528,446,2005
54,425///,763,4778,20891,96,2005
54,441///,11910,76449,334478,1030,2005
54,442///,2287,12480,52897,325,2005
54,443///,1642,6996,30546,262,2005
54,444///,7137,42037,188554,608,2005
54,445///,18275,51904,215373,783,2005
54,446///,6164,34348,150246,577,2005
54,447///,10279,30603,131836,1136,2005
54,448///,5703,17485,73069,629,2005
54,451///,2404,7196,30530,333,2005
54,452///,19475,80457,329778,484,2005
54,453///,5063,16565,73994,844,2005
54,454///,2030,11534,47387,232,2005
54,481///,0,0,0,28,2005
54,483///,306,3086,11650,9,2005
54,484///,8726,64730,288798,1023,2005
54,485///,0,0,0,46,2005
54,486///,0,0,0,51,2005
54,487///,0,0,0,7,2005
54,488///,1297,11664,49283,135,2005
54,492///,1751,13765,57270,78,2005
54,493///,1753,12407,53869,56,2005
54,511///,2791,16572,70292,104,2005
54,512///,632,1443,6425,58,2005
54,515///,1695,12993,52803,91,2005
54,516///,0,0,0,3,2005
54,517///,6175,62201,249767,386,2005
54,518///,1313,8155,35419,63,2005
54,519///,0,0,0,13,2005
54,521///,0,0,0,1,2005
54,522///,12108,93214,380640,962,2005
54,523///,0,0,0,208,2005
54,524///,0,0,0,927,2005
54,525///,0,0,0,2,2005
54,531///,3891,21302,95622,1158,2005
54,532///,2988,17093,75948,379,2005
54,533///,96,1152,4806,11,2005
54,541///,23323,201113,844354,3035,2005
54,551///,4213,56746,222619,200,2005
54,561///,27446,129138,584413,1277,2005
54,562///,2026,12187,53113,166,2005
54,611///,7598,31110,129775,260,2005
54,621///,34292,276496,1284233,3103,2005
54,622///,43121,384200,1632283,71,2005
54,623///,18615,86216,363329,629,2005
54,624///,16736,51549,219271,940,2005
54,711///,4905,24457,97277,110,2005
54,712///,0,0,0,37,2005
54,713///,0,0,0,541,2005
54,721///,9008,32215,145175,383,2005
54,722///,49502,118168,507510,3118,2005
54,811///,6941,43309,189134,1274,2005
54,812///,5794,23726,100227,1007,2005
54,813///,13416,45966,193808,2587,2005
55,113///,0,0,0,304,2005
55,114///,0,0,0,24,2005
55,115///,2113,20255,86968,222,2005
55,211///,0,0,0,2,2005
55,212///,3243,36874,219713,140,2005
55,213///,0,0,0,17,2005
55,221///,14874,289277,1043257,286,2005
55,236///,34082,341679,1525189,5170,2005
55,237///,10227,110082,824133,890,2005
55,238///,75354,677414,3318905,11304,2005
55,311///,61736,520848,2210692,995,2005
55,312///,2587,26583,119273,69,2005
55,313///,2006,20858,77470,36,2005
55,314///,1771,12952,53743,121,2005
55,315///,1336,7983,33327,93,2005
55,316///,1877,13359,57393,39,2005
55,321///,30304,227705,989972,668,2005
55,322///,33953,436112,1738907,235,2005
55,323///,33908,320808,1339561,943,2005
55,324///,772,9267,40382,23,2005
55,325///,14407,177088,744943,337,2005
55,326///,30038,281076,1158972,480,2005
55,327///,10701,96011,450961,402,2005
55,331///,21572,226164,933522,179,2005
55,332///,67075,647976,2721314,1978,2005
55,333///,62396,760551,3022126,1146,2005
55,334///,22445,310105,1282260,276,2005
55,335///,25606,292359,1199160,193,2005
55,336///,36046,390897,1726325,287,2005
55,337///,15998,135639,609492,566,2005
55,339///,17127,150975,638518,688,2005
55,423///,71711,837628,3714973,4384,2005
55,424///,47289,527829,2073269,2082,2005
55,425///,5033,50413,202839,806,2005
55,441///,41292,304670,1346964,2816,2005
55,442///,10567,65853,287073,1263,2005
55,443///,9025,47347,218731,882,2005
55,444///,30532,189636,815165,2096,2005
55,445///,58797,197785,858205,2218,2005
55,446///,18946,111343,472304,1404,2005
55,447///,23778,80259,357951,2582,2005
55,448///,21451,69939,297555,2204,2005
55,451///,12852,41563,176655,1317,2005
55,452///,56897,233066,991946,865,2005
55,453///,16743,56667,248265,2491,2005
55,454///,16543,132239,555320,1081,2005
55,481///,4414,40400,172381,94,2005
55,483///,0,0,0,8,2005
55,484///,49657,466232,2048472,3785,2005
55,485///,14348,54425,222223,550,2005
55,486///,227,5016,17589,33,2005
55,487///,0,0,0,31,2005
55,488///,5407,41083,175983,463,2005
55,492///,9067,63691,264084,248,2005
55,493///,12067,91181,372199,281,2005
55,511///,18352,191161,773131,579,2005
55,512///,3545,13256,59601,291,2005
55,515///,5136,50371,207061,184,2005
55,516///,170,1245,5740,25,2005
55,517///,18329,241427,939678,877,2005
55,518///,10219,151154,563754,305,2005
55,519///,206,2140,9888,23,2005
55,522///,52765,511201,1972400,3957,2005
55,523///,0,0,0,1402,2005
55,524///,70690,1108400,4029575,3774,2005
55,525///,0,0,0,19,2005
55,531///,18681,130700,587127,4112,2005
55,532///,8037,44539,196471,900,2005
55,533///,532,6810,25894,38,2005
55,541///,96891,1098447,4752212,11492,2005
55,551///,58565,1106828,4208142,1013,2005
55,561///,125567,600051,2765485,6102,2005
55,562///,6699,60444,248775,461,2005
55,611///,48148,284885,1188516,1403,2005
55,621///,111531,1255570,5979638,7813,2005
55,622///,106266,971223,4132030,149,2005
55,623///,72264,343783,1477868,2299,2005
55,624///,58214,222516,952696,3747,2005
55,711///,7150,69836,329083,615,2005
55,712///,1661,7541,33868,162,2005
55,713///,30298,102289,489290,1843,2005
55,721///,33432,107039,510453,1518,2005
55,722///,186736,421323,1872253,12454,2005
55,811///,23752,148330,644703,4481,2005
55,812///,27292,114593,501525,4281,2005
55,813///,63791,259191,1084597,6399,2005
56,113///,0,0,0,32,2005
56,114///,0,0,0,20,2005
56,115///,0,0,0,37,2005
56,211///,2663,48270,186116,205,2005
56,212///,6049,99661,401791,65,2005
56,213///,10731,127388,594786,542,2005
56,221///,2391,35779,150897,117,2005
56,236///,4915,36266,173834,904,2005
56,237///,3285,28235,149630,272,2005
56,238///,8172,55314,274742,1614,2005
56,311///,0,0,0,61,2005
56,312///,0,0,0,3,2005
56,313///,0,0,0,3,2005
56,314///,0,0,0,8,2005
56,315///,0,0,0,9,2005
56,316///,29,109,496,10,2005
56,321///,700,4594,21476,35,2005
56,322///,0,0,0,1,2005
56,323///,461,2662,11121,47,2005
56,324///,952,14123,56877,12,2005
56,325///,2363,39253,155669,27,2005
56,326///,439,3317,15487,14,2005
56,327///,918,9146,42491,47,2005
56,331///,0,0,0,8,2005
56,332///,1066,9722,45176,91,2005
56,333///,799,8200,34142,38,2005
56,334///,0,0,0,12,2005
56,335///,0,0,0,6,2005
56,336///,583,4009,17290,25,2005
56,337///,247,1357,5965,41,2005
56,339///,429,2293,10914,45,2005
56,423///,4512,48541,209420,491,2005
56,424///,1974,16393,72442,242,2005
56,425///,224,1256,6821,37,2005
56,441///,4257,31549,145644,399,2005
56,442///,740,3858,17374,150,2005
56,443///,697,3946,18069,139,2005
56,444///,2668,16568,72189,296,2005
56,445///,5047,21817,92179,314,2005
56,446///,1053,5448,23928,131,2005
56,447///,4234,15279,69685,395,2005
56,448///,1786,5857,25958,260,2005
56,451///,1212,4328,18655,220,2005
56,452///,5207,23852,98275,102,2005
56,453///,1981,7727,35392,420,2005
56,454///,1304,8958,37838,149,2005
56,481///,0,0,0,29,2005
56,483///,0,0,0,3,2005
56,484///,3962,32999,151722,605,2005
56,485///,0,0,0,31,2005
56,486///,748,13020,49106,42,2005
56,487///,0,0,0,9,2005
56,488///,623,4035,17566,78,2005
56,492///,0,0,0,44,2005
56,493///,1023,8993,41971,17,2005
56,511///,1370,7844,33684,71,2005
56,512///,0,0,0,42,2005
56,515///,494,3217,13622,51,2005
56,516///,0,0,0,6,2005
56,517///,1297,16616,64260,132,2005
56,518///,0,0,0,30,2005
56,519///,0,0,0,5,2005
56,522///,0,0,0,360,2005
56,523///,0,0,0,166,2005
56,524///,2534,21961,82717,389,2005
56,525///,0,0,0,4,2005
56,531///,0,0,0,770,2005
56,532///,0,0,0,203,2005
56,533///,0,0,0,6,2005
56,541///,7951,62185,300600,1745,2005
56,551///,752,15123,52415,95,2005
56,561///,6131,30258,142641,737,2005
56,562///,495,3336,15110,76,2005
56,611///,1730,8814,36658,137,2005
56,621///,8155,73941,341330,1067,2005
56,622///,0,0,0,29,2005
56,623///,0,0,0,103,2005
56,624///,0,0,0,428,2005
56,711///,0,0,0,84,2005
56,712///,0,0,0,41,2005
56,713///,3050,10244,42693,316,2005
56,721///,7755,28873,144134,512,2005
56,722///,18010,44965,201325,1237,2005
56,811///,3098,21256,97181,696,2005
56,812///,1878,7363,30753,362,2005
56,813///,3642,13813,57544,788,2005
1,113///,5272,37637,154516,742,2006
1,114///,0,0,0,22,2006
1,115///,0,0,0,189,2006
1,211///,446,8238,26452,33,2006
1,212///,6138,84441,335224,157,2006
1,213///,1391,20013,76023,81,2006
1,221///,14440,434277,1120607,410,2006
1,236///,29356,290533,1264292,3045,2006
1,237///,17936,151121,662731,843,2006
1,238///,63823,462440,2034843,6324,2006
1,311///,34650,222814,930549,282,2006
1,312///,2186,15426,78185,32,2006
1,313///,11292,83477,308944,80,2006
1,314///,7567,51369,201492,103,2006
1,315///,9913,55937,198775,112,2006
1,316///,147,751,3342,19,2006
1,321///,22640,162414,664955,445,2006
1,322///,12744,193357,777283,82,2006
1,323///,4966,41992,178537,400,2006
1,324///,2297,33017,135339,38,2006
1,325///,11982,154653,607587,187,2006
1,326///,17829,168354,670290,205,2006
1,327///,8498,89432,363763,341,2006
1,331///,16566,213945,890541,116,2006
1,332///,26894,249486,1033489,973,2006
1,333///,13887,129254,518226,269,2006
1,334///,14311,155980,584414,125,2006
1,335///,5376,53483,222420,64,2006
1,336///,44380,468350,2006608,244,2006
1,337///,15639,102684,420303,439,2006
1,339///,7475,55853,233238,345,2006
1,423///,44838,511456,2091069,3499,2006
1,424///,31353,292005,1219625,1364,2006
1,425///,3307,34830,159635,797,2006
1,441///,32296,263619,1112167,2715,2006
1,442///,8703,48946,208743,1208,2006
1,443///,5445,31331,130793,710,2006
1,444///,21141,146519,578605,1557,2006
1,445///,40365,145050,620461,1775,2006
1,446///,17421,109856,460810,1624,2006
1,447///,18527,66445,277544,3125,2006
1,448///,23869,81360,331098,2394,2006
1,451///,7718,27592,115820,811,2006
1,452///,55173,250470,997561,1213,2006
1,453///,10732,44942,181060,1716,2006
1,454///,5847,42519,167659,649,2006
1,481///,722,6363,25483,49,2006
1,483///,0,0,0,24,2006
1,484///,33843,274723,1140523,2154,2006
1,485///,1571,7371,31056,86,2006
1,486///,0,0,0,51,2006
1,487///,0,0,0,32,2006
1,488///,8953,95580,384569,450,2006
1,492///,5347,44953,187747,140,2006
1,493///,7629,57367,233479,192,2006
1,511///,11813,122111,487699,332,2006
1,512///,2002,8167,33537,159,2006
1,515///,4414,40074,156849,206,2006
1,516///,0,0,0,21,2006
1,517///,17367,251092,953326,757,2006
1,518///,3566,45562,185602,186,2006
1,519///,0,0,0,25,2006
1,521///,0,0,0,2,2006
1,522///,39809,447550,1672867,3417,2006
1,523///,3742,89129,352565,652,2006
1,524///,26944,445568,1923345,2528,2006
1,525///,0,0,0,12,2006
1,531///,15888,110897,478921,3135,2006
1,532///,9104,62810,252877,1135,2006
1,533///,90,1590,5738,20,2006
1,541///,97540,1185498,5071233,9379,2006
1,551///,19128,395500,1342370,616,2006
1,561///,124030,604716,2593959,3837,2006
1,562///,4751,45193,196420,291,2006
1,611///,26935,155142,645868,803,2006
1,621///,78555,824362,3889628,6931,2006
1,622///,85393,774479,3188668,129,2006
1,623///,42331,215165,895476,872,2006
1,624///,26941,106992,437373,2208,2006
1,711///,3800,16493,68393,219,2006
1,712///,987,4269,18948,76,2006
1,713///,12465,40977,184566,840,2006
1,721///,14253,51326,218111,838,2006
1,722///,138218,355056,1487707,6972,2006
1,811///,19533,143760,599775,3228,2006
1,812///,16346,75506,315873,2502,2006
1,813///,49272,188575,779260,5792,2006
2,113///,483,2750,16789,40,2006
2,114///,375,4403,19674,275,2006
2,115///,122,582,3089,15,2006
2,211///,1292,58472,214899,19,2006
2,212///,1348,27834,115126,46,2006
2,213///,4943,95884,440305,57,2006
2,221///,1790,28788,121374,89,2006
2,236///,7329,88529,427044,824,2006
2,237///,5381,98233,525698,333,2006
2,238///,8060,92252,485733,1538,2006
2,311///,7251,60372,258116,150,2006
2,312///,0,0,0,19,2006
2,314///,0,0,0,11,2006
2,315///,0,0,0,9,2006
2,316///,0,0,0,4,2006
2,321///,0,0,0,31,2006
2,323///,378,3396,14638,41,2006
2,324///,402,12633,44812,17,2006
2,325///,0,0,0,6,2006
2,326///,137,1490,7748,13,2006
2,327///,0,0,0,36,2006
2,331///,0,0,0,1,2006
2,332///,0,0,0,57,2006
2,333///,0,0,0,13,2006
2,334///,0,0,0,4,2006
2,335///,0,0,0,3,2006
2,336///,0,0,0,29,2006
2,337///,0,0,0,32,2006
2,339///,217,1971,8772,39,2006
2,423///,5089,61483,257891,387,2006
2,424///,3335,35777,148469,296,2006
2,425///,163,1517,6669,55,2006
2,441///,4710,44551,193558,308,2006
2,442///,668,5541,23226,119,2006
2,443///,818,5268,19660,93,2006
2,444///,3263,26242,108247,206,2006
2,445///,7407,37870,160576,391,2006
2,446///,1024,8450,35106,107,2006
2,447///,1921,10311,42051,230,2006
2,448///,2230,10524,49116,266,2006
2,451///,1845,7699,33737,245,2006
2,452///,8372,47426,194638,100,2006
2,453///,2178,9716,49363,457,2006
2,454///,908,7042,30444,133,2006
2,481///,6123,74150,318043,230,2006
2,483///,827,10507,44328,75,2006
2,484///,3725,45696,201281,230,2006
2,485///,0,0,0,78,2006
2,486///,0,0,0,17,2006
2,487///,609,3822,45945,193,2006
2,488///,2570,26704,114784,208,2006
2,492///,2454,30088,136956,67,2006
2,493///,405,5205,20871,21,2006
2,511///,1199,10549,43464,63,2006
2,512///,0,0,0,34,2006
2,515///,1002,8495,34927,62,2006
2,516///,0,0,0,1,2006
2,517///,4377,71895,277511,192,2006
2,518///,0,0,0,30,2006
2,519///,0,0,0,12,2006
2,522///,5035,58673,230970,317,2006
2,523///,0,0,0,137,2006
2,524///,0,0,0,294,2006
2,525///,0,0,0,6,2006
2,531///,2966,23826,104565,641,2006
2,532///,1618,10984,50449,235,2006
2,533///,83,596,2212,3,2006
2,541///,14099,193508,870932,1849,2006
2,551///,3436,100577,344675,130,2006
2,561///,17698,157192,695593,913,2006
2,562///,1130,13515,66552,109,2006
2,611///,2626,14617,59539,234,2006
2,621///,13482,152766,692025,1322,2006
2,622///,0,0,0,26,2006
2,623///,0,0,0,211,2006
2,624///,9012,59137,250918,480,2006
2,711///,1001,3061,14813,81,2006
2,712///,289,1443,7704,45,2006
2,713///,3035,9553,48410,399,2006
2,721///,6125,29240,163624,520,2006
2,722///,18111,73688,357417,1457,2006
2,811///,2604,23158,96878,503,2006
2,812///,2318,10901,46701,374,2006
2,813///,5614,35869,147426,883,2006
4,113///,0,0,0,19,2006
4,114///,0,0,0,4,2006
4,115///,1277,9307,37277,183,2006
4,211///,0,0,0,10,2006
4,212///,9544,114774,496120,185,2006
4,213///,0,0,0,47,2006
4,221///,10373,191423,726938,237,2006
4,236///,47810,606565,2349482,4627,2006
4,237///,27082,277332,1234046,956,2006
4,238///,174525,1330589,5719763,10482,2006
4,311///,9698,74274,307039,226,2006
4,312///,2345,21626,94525,39,2006
4,313///,652,5063,20409,17,2006
4,314///,1280,8503,34734,107,2006
4,315///,436,2164,11494,58,2006
4,316///,131,580,2463,23,2006
4,321///,12566,90381,349525,235,2006
4,322///,2956,32306,128031,45,2006
4,323///,6855,60372,245598,542,2006
4,324///,368,4098,20739,49,2006
4,325///,5343,55202,298673,170,2006
4,326///,8388,70062,297557,202,2006
4,327///,10990,105366,435374,367,2006
4,331///,4000,43023,175132,80,2006
4,332///,20280,213040,895823,897,2006
4,333///,8680,92175,377379,289,2006
4,334///,31205,469228,1876499,330,2006
4,335///,2706,27730,115386,101,2006
4,336///,29608,536292,2019806,233,2006
4,337///,9858,70290,284909,425,2006
4,339///,10777,125856,520803,536,2006
4,423///,61014,788320,3191549,4081,2006
4,424///,29848,368921,1429463,1764,2006
